id;rif_contrat;id_modalidad;id_sub_modalidad;fec_inicio_cont;fec_fin_cont;nro_procedimiento;nro_contrato;id_estado_contrato;descr_contrato;bienes;servicios;obras;monto;dolar;euro;petros;bolivares;calidad;responsabilidad;conocimiento;oportunidad;total_calif;calificacion;notf_cont;fecha_not;medio;nro_oc_os;fileimagen;id_usuario;fecha_evaluacion
1916;J306248986;4;0;2010-03-01;2010-06-25;CP-OC-FF-7194-2010;CP-OC-FF-7194-2010;1;MOBILIARIOS;;;;4486.72;;;;;;;;;60;REGULAR;S;2010-06-25;OFICIO;FF/DA/SC/2010/070;;1;2010-07-08
1917;J295696566;4;0;2010-05-26;2010-06-03;CP-OC-CDCH-11391;11391;1;300 EJEMPLARES DE LA REVISTA TERRA 39;;;;14999.04;;;;;;;;;90;MUY BUENO;S;2010-07-08;NA;CDCH;;1;2010-07-08
1918;V062806008;4;0;2010-05-31;2010-06-04;31-000251;31-000251;1;SERVICIO DE TRANSPORTE;;;;2441.60;;;;;;;;;75;BUENO;S;2010-06-04;FAX;DESEMP 11-06-10;;1;2010-07-08
1919;J298379880;4;0;2010-02-12;2010-06-25;CP-OC-FF-7086-2010;CP-OC-FF-7086-2010;1;EQUIPOS LABORATORIO;;;;8724.80;;;;;;;;;100;EXCELENTE;S;2010-06-25;OFICIO;FF/DA/SC/2010/071;;1;2010-07-08
1920;J075474490;4;0;2010-02-08;2010-06-03;cp-oc-dse-33295-2010;33295;5;ADQUISICION DE ALIMENTOS PARA EL COMEDOR UNIVERSITARIO;;;;2380.22;;;;;;;;;78;BUENO;S;2010-06-03;OFICIO;cp-oc-dse-33295-2010;;1;2010-07-08
1921;J298379880;4;0;2010-02-12;2010-06-25;CP-OC-FF-7398-2010;CP-OC-FF-7398-2010;1;EQUIPOS LABORATORIO;;;;8724.80;;;;;;;;;80;BUENO;S;2010-06-25;OFICIO;FF/DA/SC/2010/072;;1;2010-07-08
1922;J002477474;4;0;2010-03-03;2010-06-03;CP-OC-CDCH-11389;11389;1;COMPRA PIPETA AUTOMATICA MONOCANAL DE VOLUMEN VARIABLE, PUNTAS ESTANDAR PARA PIPETAS AUTOMATICAS;;;;3120.40;;;;;;;;;100;EXCELENTE;S;2010-07-08;NA;CDCH;;1;2010-07-08
1923;J308862398;4;0;2010-03-16;2010-06-25;CP-OC-FF-7225-2010;CP-OC-FF-7225-2010;1;TEXTILES;;;;4926.88;;;;;;;;;100;EXCELENTE;S;2010-06-25;OFICIO;FF/DA/SC/2010/074;;1;2010-07-08
1924;J075474490;4;0;2010-03-09;2010-06-03;cp-oc-dse-33293-2010;33293;5;ADQUISICION DE ALIMENTOS PARA EL COMEDOR UNIVERSITARIO;;;;15251.08;;;;;;;;;78;BUENO;S;2010-06-03;OFICIO;cp-oc-dse-33293-2010;;1;2010-07-08
1925;J003193631;4;0;2010-04-22;2010-06-15;31-000270;31-000270;1;MATERIAL DE OFICINA Y CONSUMIBLES;;;;8640.91;;;;;;;;;72;BUENO;S;2010-07-15;FAX;DESEMP 27-06-10;;1;2010-07-08
1926;J001244050;4;0;2010-05-28;2010-06-11;CP-OC-CDCH-11403;11403;1;COMPRA DE PIPETA MULTICANAL NEO 8X200;;;;6552.00;;;;;;;;;95;EXCELENTE;S;2010-07-08;NA;CDCH;;1;2010-07-08
1927;J309662660;4;0;2010-04-06;2010-06-25;CP-OC-FF-7334-2010;CP-OC-FF-7334-2010;1;MATERIA PRIMA;;;;862.40;;;;;;;;;60;REGULAR;S;2010-06-25;OFICIO;FF/DA/SC/2010/075;;1;2010-07-08
1928;J075474490;4;0;2010-03-10;2010-06-03;cp-oc-dse-33290-2010;33290;5;ADQUISICION DE ALIMENTOS PARA EL COMEDOR UNIVERSITARIO;;;;8742.18;;;;;;;;;78;BUENO;S;2010-06-03;OFICIO;cp-oc-dse-33290-2010;;1;2010-07-08
1929;J002477474;4;0;2010-05-28;2010-06-11;CP-OC-CDCH-11405;11405;1;COMPRA DE MEDIDOR DE PH DE MESA;;;;5006.23;;;;;;;;;100;EXCELENTE;S;2010-07-08;NA;CDCH;;1;2010-07-08
1930;J301850971;4;0;2010-04-22;2010-06-15;31-000271;31-000271;1;MATERIAL DE OFICINA Y CONSUMIBLES;;;;9993.98;;;;;;;;;72;BUENO;S;2010-07-15;FAX;DESEMP 28-06-10;;1;2010-07-08
1931;J304679009;4;0;2010-03-24;2010-06-28;CP-OC-FF-7341-2010;CP-OC-FF-7341-2010;1;MATERIAL DE LABORATORIO;;;;1223.93;;;;;;;;;100;EXCELENTE;S;2010-06-28;OFICIO;FF/DA/SC/2010/076;;1;2010-07-08
1932;J001346155;4;0;2010-04-22;2010-06-15;31-000272;31-000272;1;MATERIAL DE ASEO;;;;11352.68;;;;;;;;;67;REGULAR;S;2010-06-15;FAX;DESEMP 29-06-10;;1;2010-07-08
1933;J000112711;4;0;2010-05-28;2010-06-11;CP-OC-CDCH-11406;11406;1;COMPRA DE UNA BALANZA DE PRECISION ELECTRONICA DIGITAL;;;;9184.00;;;;;;;;;100;EXCELENTE;S;2010-07-08;NA;CDCH;;1;2010-07-08
1934;J315645297;4;0;2010-03-15;2010-06-03;cp-oc-dse-33305-2010;33305;5;ADQUISICION DE ALIMENTOS PARA EL COMEDOR UNIVERSITARIO;;;;23422.39;;;;;;;;;71;BUENO;S;2010-06-03;OFICIO;cp-oc-dse-33305-2010;;1;2010-07-08
1935;J294314724;4;0;2010-04-22;2010-06-15;31-000273;31-000273;1;MATERIAL DE ASEO;;;;840.00;;;;;;;;;73;BUENO;S;2010-06-15;FAX;DESEMP 30-06-10;;1;2010-07-08
1936;J314773232;4;0;2010-04-22;2010-06-15;31-000274;31-000274;1;MATERIAL DE ASEO;;;;3623.56;;;;;;;;;73;BUENO;S;2010-06-15;FAX;DESEMP 31-06-10;;1;2010-07-08
1937;J315645297;4;0;2010-01-27;2010-06-03;cp-oc-dse-33095-2010;33095;5;ADQUISICION DE ALIMENTOS PARA EL COMEDOR UNIVERSITARIO;;;;212.80;;;;;;;;;71;BUENO;S;2010-06-03;OFICIO;cp-oc-dse-33095-2010;;1;2010-07-08
1938;J302741173;4;0;2010-01-27;2010-06-07;CP-OC-CDCH-11399;11399;1;COMPRA DE COMPUTADORA IMAC;;;;17498.74;;;;;;;;;90;MUY BUENO;S;2010-07-08;NA;CDCH;;1;2010-07-08
1939;J301123760;4;0;2010-04-22;2010-06-15;31-000275;31-000275;1;MATERIAL DE ASEO;;;;4371.43;;;;;;;;;73;BUENO;S;2010-06-15;FAX;DESEMP 32-06-10;;1;2010-07-08
1940;J314074199;4;0;2010-06-14;2010-06-15;31-000277;31-000277;1;GASTOS PROTOCOLARES;;;;3900.00;;;;;;;;;73;BUENO;S;2010-06-15;FAX;DESEMP 34-06-10;;1;2010-07-08
1941;J309233025;1;0;2010-06-08;2010-06-10;3671;3671;1;MATERIAL DE COMPUTACION;;;;1127.24;;;;;;;;;100;EXCELENTE;S;2010-06-08;OTRO;ir personal mente;;1;2010-07-08
1942;J309960466;4;0;2010-04-30;2010-06-15;CP-OC-DT-313-2010;313;1;COMIDA PARA PERSONAS;;;;2023.00;;;;;;;;;84;MUY BUENO;S;2010-06-16;OTRO;TELEFONO;;1;2010-07-08
1943;J311690123;4;0;2010-05-19;2010-06-15;CP-OC-DT-314-2010;314;1;SOPORTERS DE CARDAN PARA AUTOBUSES;;;;3763.20;;;;;;;;;94;EXCELENTE;S;2010-06-16;OFICIO;FAX;;1;2010-07-08
1944;V068997166;4;0;2010-05-31;2010-06-04;CP-OC-CDCH-11396;11396;1;405 PAGINAS DEL ANUARIO DEL CDCH 2009;;;;6480.00;;;;;;;;;95;EXCELENTE;S;2010-07-08;NA;mariapilarurbina@gmail.com;;1;2010-07-08
1945;J305777268;3;0;2010-06-01;2010-06-30;8;CC-CCEPG-0008-2010;1;"ADQUISICIÃÂN DE EQUIPOS DE COMPUTACIÃÂN
";;;;9954.26;;;;;;;;;93;EXCELENTE;S;2010-07-09;OFICIO;CCEPG-ADM305-2010;;1;2010-07-08
1946;J312598620;4;0;2009-10-05;2009-11-30;ALC-MARIÃÂO 2009-05-50;54-2009;17;CONSERVACION Y MEJORAS EN ALUMBRADO PUBLICOS Y REDES ELECTRICAS EN LAS CALLES MANEIRO, ZAMORA, SAN NICOLAS, IGUALDAD, VELASQUEZ Y MARIÃÂO;;;;499244.13;;;;;;;;;94;EXCELENTE;S;2009-06-01;FAX;0281-2813523;;1;2010-07-08
1947;J305777268;4;0;2010-06-01;2010-06-30;8590;CP-CCEPG-8590-2010;1;"SERVICIO POR PASAJE AEREO
";;;;3012.76;;;;;;;;;84;MUY BUENO;S;2010-07-09;OFICIO;CCEPG-ADM306-2010;;1;2010-07-08
1948;J305447357;4;0;2010-05-14;2010-06-28;CP-OC-FF-7143-2010;CP-OC-FF-7143-2010;1;SUSTANCIAS QUIMICAS;;;;1988.00;;;;;;;;;80;BUENO;S;2010-06-28;OFICIO;FF/DA/SC/2010/077;;1;2010-07-08
1949;J298853255;4;0;2010-05-31;2010-06-15;CP-OS-DT-315-2010;315;1;RECOLECCION DE BASURA Y ESCOMBROS;;;;8000.00;;;;;;;;;81;MUY BUENO;S;2010-06-16;EMAIL;marcelcolson@gmail.com;;1;2010-07-08
1950;J000598800;4;0;2010-06-01;2010-06-30;8590;CP-CCEPG-8590-2010;1;"SERVICIO POR PASAJE AEREO
";;;;3012.76;;;;;;;;;89;MUY BUENO;S;2010-07-09;OFICIO;CCEPG-ADM/306-2010;;1;2010-07-08
1951;J003193631;4;0;2010-04-09;2010-06-28;CP-OC-FF-7355-2010;CP-OC-FF-7355-2010;1;MATERIAL DE COMPUTACION;;;;380.80;;;;;;;;;100;EXCELENTE;S;2010-06-28;OFICIO;FF/DA/SC/2010/079;;1;2010-07-08
1952;J001527214;4;0;2010-06-01;2010-06-30;26;CP-CCEPG-0026-2010;1;"ADQUISICIÃÂN DE MATERIALES DE OFICINA
";;;;70355.06;;;;;;;;;93;EXCELENTE;S;2010-07-09;OFICIO;CCEPG-ADM/307-2010;;1;2010-07-08
1953;J303359019;4;0;2010-06-10;2010-06-28;CP-OC-FF-7161-2010;CP-OC-FF-7161-2010;1;MATERIAL DE LAORATORIO;;;;593.60;;;;;;;;;100;EXCELENTE;S;2010-06-28;OFICIO;FF/DA/SC/2010/081;;1;2010-07-08
1954;J313583502;4;0;2010-06-01;2010-06-30;23;CP-CCEPG-0023-2010;5;"ADQUISICIÃÂN DE PLANTA ELECTRICA
";;;;16783.20;;;;;;;;;80;BUENO;S;2010-07-09;OFICIO;CCEPG-ADM/308-2010;;1;2010-07-08
1955;J315709988;4;0;2010-06-11;2010-06-15;31-000281;31-000281;1;IMPRESION PROMOCIONAL O PUBLICITARIA;;;;2620.00;;;;;;;;;73;BUENO;S;2010-06-15;FAX;DESEMP 38-06-10;;1;2010-07-08
1956;V060828616;4;0;2010-06-14;2010-06-15;31-000282;31-000282;1;GASTOS PROTOCOLARES;;;;6400.00;;;;;;;;;73;BUENO;S;2010-06-15;FAX;DESEMP 39-06-10;;1;2010-07-08
1957;J303359019;4;0;2010-05-06;2010-06-28;CP-OC-FF-7396-2010;CP-OC-FF-7396-2010;1;EQUIPOS LABORATORIO;;;;1111.04;;;;;;;;;100;EXCELENTE;S;2010-06-28;OFICIO;FF/DA/SC/2010/082;;1;2010-07-08
1958;J297162402;4;0;2010-06-01;2010-06-30;13;CP-CCEPG-0013-2010;5;"SERVICIO POR CONSERVACION Y REPARACIÃÂN DEL SALON DR. LEAL MEDINA -  VET
";;;;22118.05;;;;;;;;;82;MUY BUENO;S;2010-07-09;OFICIO;CCEPG-ADM/309-2010;;1;2010-07-08
1959;J315709988;4;0;2010-06-11;2010-06-15;31-000284;31-000284;1;IMPRESION PROMOCIONAL O PUBLICITARIA;;;;7680.02;;;;;;;;;73;BUENO;S;2010-06-15;FAX;DESEMP 41-06-10;;1;2010-07-08
1960;J314941151;4;0;2010-06-01;2010-06-29;CP-OC-FF-7409-2010;CP-OC-FF-7409-2010;1;MATERIAL DE LABORATORIO;;;;40992.00;;;;;;;;;80;BUENO;S;2010-06-29;OFICIO;FF/DA/SC/2010/083;;1;2010-07-08
1961;J301842537;4;0;2010-06-01;2010-06-30;28;CP-CCEPG-0028-2010;1;"SERVICIO POR PUBLICIDAD
";;;;20841.88;;;;;;;;;92;EXCELENTE;S;2010-07-09;OFICIO;CCEPG-ADM/310-2010;;1;2010-07-08
1962;J297113053;4;0;2010-06-14;2010-06-15;31-000285;31-000285;1;MATERIAL DE OFICINA Y CONSUMIBLES;;;;7680.02;;;;;;;;;73;BUENO;S;2010-06-15;FAX;DESEMP 42-06-10;;1;2010-07-08
1963;J000598800;4;0;2010-06-01;2010-06-30;7278;CP-CCEPG-7278-2010;1;"SERVICIO POR PASAJE AEREO
";;;;10288.60;;;;;;;;;90;MUY BUENO;S;2010-07-09;OFICIO;CCEPG-ADM/306-2010;;1;2010-07-08
1964;J315709988;4;0;2010-06-11;2010-06-18;31-000286;31-000286;1;IMPRESION PROMOCIONAL O PUBLICITARIA;;;;170.00;;;;;;;;;73;BUENO;S;2010-06-18;FAX;DESEMP 43-06-10;;1;2010-07-08
1965;J297055428;4;0;2010-02-19;2010-06-09;cp-oc-dse-33340-2010;33340;5;ADQUISICION DE ALIMENTOS PARA EL COMEDOR UNIVERSITARIO;;;;1600.00;;;;;;;;;66;REGULAR;S;2010-06-09;OFICIO;cp-oc-dse-33340-2010;;1;2010-07-08
1966;J308454281;4;0;2010-06-09;2010-06-18;31-000287;31-000287;1;MATERIAL Y EQUIPO DE LIMPIEZA;;;;2828.67;;;;;;;;;73;BUENO;S;2010-06-18;FAX;DESEMP 44-06-10;;1;2010-07-08
1967;J315709988;4;0;2010-06-11;2010-06-18;31-000288;31-000288;1;IMPRESION PROMOCIONAL O PUBLICITARIA;;;;170.00;;;;;;;;;73;BUENO;S;2010-06-18;FAX;DESEMP 45-06-10;;1;2010-07-08
1968;J297055428;4;0;2010-04-12;2010-06-09;cp-oc-dse-33339-2010;33339;5;ADQUISICION DE ALIMENTOS PARA EL COMEDOR UNIVERSITARIO;;;;16112.00;;;;;;;;;75;BUENO;S;2010-06-09;OFICIO;cp-oc-dse-33339-2010;;1;2010-07-08
1969;J304418671;4;0;2010-06-14;2010-06-14;CP-OC-FAUCV-00227-2010 ;CP-OC-FAUCV-00227-2010 ;5;"ADQUISICION DE TRANFORMADOR,
";;;;14560.00;;;;;;;;;85;MUY BUENO;S;2010-07-06;OFICIO;136-01A-01.10;;1;2010-07-08
1970;J315709988;4;0;2010-06-11;2010-06-18;31-000290;31-000290;1;IMPRESION PROMOCIONAL O PUBLICITARIA;;;;170.00;;;;;;;;;73;BUENO;S;2010-06-18;FAX;DESEMP 47-06-10;;1;2010-07-08
1971;J001425543;4;0;2010-04-27;2010-06-01;S/N;811;1;MATERIAL DE ELECTRICIDAD;;;;12355.43;;;;;;;;;80;BUENO;S;2010-04-27;FAX;S/N;;1;2010-07-08
1972;V061454809;4;0;2010-06-01;2010-06-18;31-000291;31-000291;1;ALQUILER DE EQUIPO AUDIO / VIDEO;;;;6000.00;;;;;;;;;73;BUENO;S;2010-06-18;FAX;DESEMP 48-06-10;;1;2010-07-08
1973;J000122423;4;0;2010-06-22;2010-06-25;CP-OC-FAUCV-00254- 2010 ;CP-OC-FAUCV-00254- 2010 ;5;"AVISO PUBLICITARIO
";;;;3587.58;;;;;;;;;92;EXCELENTE;S;2010-07-06;OFICIO;137-01A-01.10;;1;2010-07-08
1974;J297055428;4;0;2010-04-05;2010-06-09;cp-oc-dse-33336-2010;33336;5;ADQUISICION DE ALIMENTOS PARA EL COMEDOR UNIVERSITARIO;;;;47694.00;;;;;;;;;75;BUENO;S;2010-06-09;OFICIO;cp-oc-dse-33336-2010;;1;2010-07-08
1975;J316398242;4;0;2010-06-21;2010-06-21;31-000292;31-000292;1;MATERIAL DE OFICINA Y CONSUMIBLES;;;;6674.08;;;;;;;;;73;BUENO;S;2010-06-18;FAX;DESEMP 49-06-10;;1;2010-07-08
1976;J295033770;4;0;2010-02-25;2010-06-04;CP-OC-FAUCV-00084 - 2010 ;CP-OC-FAUCV-00084 - 2010 ;5;"MATERIAL DE FERRETERIA
";;;;870.00;;;;;;;;;92;EXCELENTE;S;2010-07-06;OFICIO;138-01A-01.10;;1;2010-07-08
1977;V116889613;4;0;2010-06-21;2010-06-21;31-000293;31-000293;1;PERSONAL PROFESIONAL PERMANENTE;;;;831.00;;;;;;;;;73;BUENO;S;2010-06-18;FAX;DESEMP 50-06-10;;1;2010-07-08
1978;J298359200;4;0;2010-05-20;2010-05-20;CP.OC.DD.1700-2010;1700;1;ADQUISICION DE INSUMOS PARA IMPRESORAS.;;;;20179.04;;;;;;;;;80;BUENO;S;2010-07-15;FAX;0212-5775382;;1;2010-07-08
1979;J297055428;4;0;2010-03-22;2010-06-09;cp-oc-dse-33334-2010;33334;5;ADQUISICION DE ALIMENTOS PARA EL COMEDOR UNIVERSITARIO;;;;35696.00;;;;;;;;;75;BUENO;S;2010-06-09;OFICIO;cp-oc-dse-33334-2010;;1;2010-07-08
1980;J002926554;4;0;2010-02-17;2010-09-10;S/N;762;1;MANTENIMIENTO Y LIMPIEZA;;;;45130.37;;;;;;;;;80;BUENO;S;2010-02-17;OTRO;S/N;;1;2010-07-08
1981;V029701853;4;0;2010-06-21;2010-06-21;31-000294;31-000294;1;PERSONAL PROFESIONAL PERMANENTE;;;;1212.00;;;;;;;;;73;BUENO;S;2010-06-21;FAX;DESEMP 51-06-10;;1;2010-07-08
1982;J300180174;1;0;2010-01-27;2010-06-30;CA-UCV-VRAD-009-2009;CA-UCV-VRAD-009-2009;1;BONO DE ALIMENTACION ;;;;7208119.62;;;;;;;;;100;EXCELENTE;S;2010-01-27;OFICIO;CA-UCV-VRAD-009-2009;;1;2010-07-08
1983;V180115532;4;0;2010-06-21;2010-06-21;31-000296;31-000296;1;PERSONAL PROFESIONAL PERMANENTE;;;;720.00;;;;;;;;;73;BUENO;S;2010-06-21;FAX;DESEMP 53-06-10;;1;2010-07-08
1984;J297055428;4;0;2010-03-22;2010-06-09;cp-oc-dse-33335-2010;33335;5;ADQUISICION DE ALIMENTOS PARA EL COMEDOR UNIVERSITARIO;;;;16236.00;;;;;;;;;75;BUENO;S;2010-06-09;OFICIO;cp-oc-dse-33335-2010;;1;2010-07-08
1985;J000598800;4;0;2010-06-01;2010-06-03;S/N;3412;1;BOLETO AEREO;;;;675.82;;;;;;;;;80;BUENO;S;2010-06-01;OTRO;S/N;;1;2010-07-08
1986;V031538234;4;0;2010-06-21;2010-06-21;31-000297;31-000297;1;PERSONAL PROFESIONAL PERMANENTE;;;;204.00;;;;;;;;;73;BUENO;S;2010-06-21;FAX;DESEMP 54-06-10;;1;2010-07-08
1987;V136149080;4;0;2010-06-21;2010-06-21;31-000298;31-000298;1;PERSONAL PROFESIONAL PERMANENTE;;;;618.00;;;;;;;;;73;BUENO;S;2010-06-21;FAX;DESEMP 55-06-10;;1;2010-07-08
1988;J297055428;4;0;2010-04-20;2010-06-09;cp-oc-dse-33341-2010;33341;5;ADQUISICION DE ALIMENTOS PARA EL COMEDOR UNIVERSITARIO;;;;28060.80;;;;;;;;;75;BUENO;S;2010-06-09;OFICIO;cp-oc-dse-33341-2010;;1;2010-07-08
1989;V089482018;4;0;2010-06-21;2010-06-21;31-000299;31-000299;1;PERSONAL PROFESIONAL PERMANENTE;;;;672.00;;;;;;;;;73;BUENO;S;2010-06-21;FAX;DESEMP 56-06-10;;1;2010-07-08
1990;J302469570;4;0;2010-04-05;2010-06-09;cp-oc-dse-33349-2010;33349;5;ADQUISICION DE PROTEICOS PARA EL COMEDOR UNIVERSITARIO;;;;24264.00;;;;;;;;;75;BUENO;S;2010-06-09;OFICIO;cp-oc-dse-33349-2010;;1;2010-07-08
1991;V188093856;4;0;2010-06-21;2010-06-21;31-000300;31-000300;1;PERSONAL PROFESIONAL PERMANENTE;;;;1120.00;;;;;;;;;73;BUENO;S;2010-06-21;FAX;DESEMP 57-06-10;;1;2010-07-08
1992;V103498240;4;0;2010-06-21;2010-06-21;31-000302;31-000302;1;PERSONAL PROFESIONAL PERMANENTE;;;;1200.00;;;;;;;;;73;BUENO;S;2010-06-21;FAX;DESEMP 58-06-10;;1;2010-07-08
1993;V135423137;4;0;2010-06-14;2010-06-22;31-000301;31-000301;1;PERSONAL PROFESIONAL PERMANENTE;;;;8960.00;;;;;;;;;73;BUENO;S;2010-06-22;FAX;DESEMP 59-06-10;;1;2010-07-08
1994;V164610019;4;0;2010-06-16;2010-06-22;31-000303;31-000303;1;PERSONAL PROFESIONAL PERMANENTE;;;;3360.00;;;;;;;;;73;BUENO;S;2010-06-22;FAX;DESEMP 60-06-10;;1;2010-07-08
1995;J315709988;4;0;2010-06-21;2010-06-22;31-000304;31-000304;1;IMPRESION PROMOCIONAL O PUBLICITARIA;;;;7540.00;;;;;;;;;73;BUENO;S;2010-06-22;FAX;DESEMP 61-06-10;;1;2010-07-08
1996;J302469570;4;0;2010-04-20;2010-06-09;cp-oc-dse-33351-2010;33351;5;ADQUISICION DE PROTEICOS PARA EL COMEDOR UNIVERSITARIO;;;;33282.00;;;;;;;;;75;BUENO;S;2010-06-09;OFICIO;cp-oc-dse-33351-2010;;1;2010-07-08
1997;V084555637;4;0;2010-06-04;2010-06-23;31-000305;31-000305;1;PERSONAL PROFESIONAL PERMANENTE;;;;1680.00;;;;;;;;;73;BUENO;S;2010-06-23;FAX;DESEMP 62-06-10;;1;2010-07-08
1998;J075165608;4;0;2010-02-25;2010-06-09;CP-OC-FAUCV-00086 - 2010 ;CP-OC-FAUCV-00086 - 2010 ;5;"MATERIAL DE FERRETERIA
";;;;198.32;;;;;;;;;60;REGULAR;S;2010-07-06;OFICIO;142-01A-01.10;;1;2010-07-08
1999;J007026055;4;0;2010-06-25;2010-06-25;31-000306;31-000306;1;MANTENIMIENTO Y REPARACION DE EQUIPO;;;;2999.81;;;;;;;;;43;DEFICIENTE;S;2010-06-25;FAX;DESEMP 63-06-10;;1;2010-07-08
2000;J302469570;4;0;2010-04-12;2010-06-09;cp-oc-dse-33350-2010;33350;5;ADQUISICION DE PROTEICOS PARA EL COMEDOR UNIVERSITARIO;;;;33144.00;;;;;;;;;75;BUENO;S;2010-06-09;OFICIO;cp-oc-dse-33350-2010;;1;2010-07-08
2001;J304192983;4;0;2010-06-25;2010-06-28;31-000308;31-000308;1;MATERIAL DE OFICINA Y CONSUMIBLES;;;;1039.36;;;;;;;;;73;BUENO;S;2010-06-28;FAX;DESEMP 64-06-10;;1;2010-07-08
2002;J075165608;4;0;2010-04-29;2010-06-09;CP-OC-FAUCV-00170 - 2010 ;CP-OC-FAUCV-00170 - 2010 ;5;"MATERIAL ELECTRICO
";;;;68.00;;;;;;;;;70;REGULAR;S;2010-07-06;OFICIO;143-01A-01.10;;1;2010-07-08
2003;J295557914;4;0;2010-04-20;2010-06-09;cp-oc-dse-33364/65-2010;33364/65;5;ADQUISICION DE LEGUMBRES Y HORTALIZAS PARA EL COMEDOR UNIVERSITARIO;;;;55105.00;;;;;;;;;80;BUENO;S;2010-06-09;OFICIO;cp-oc-dse-33364/65-2010;;1;2010-07-08
2004;J075165608;4;0;2010-04-29;2010-06-09;CP-OC-FAUCV-00172 - 2010 ;CP-OC-FAUCV-00172 - 2010 ;5;"MATERIAL DE OFICINA
";;;;168.16;;;;;;;;;94;EXCELENTE;S;2010-07-06;OFICIO;144-01A-01.10;;1;2010-07-08
2005;V014544522;4;0;2010-05-10;2010-05-27;CP/UAI/UCV/002-2010;CP-OC-UAI-08-2010;1;ADQUISICION DE MATERIAL DE OFICINA;;;;1618.23;;;;;;;;;93;EXCELENTE;S;2010-07-08;OFICIO;375;;1;2010-07-08
2006;J295557914;4;0;2010-03-23;2010-06-09;cp-oc-dse-33358/59-2010;33358/59;5;ADQUISICION DE LEGUMBRES Y HORTALIZAS PARA EL COMEDOR UNIVERSITARIO;;;;49785.00;;;;;;;;;80;BUENO;S;2010-06-09;OFICIO;cp-oc-dse-33358/59-2010;;1;2010-07-08
2007;J311067531;4;0;2010-01-29;2010-06-24;CP-OC-FAUCV-00224-2010 ;CP-OC-FAUCV-00224-2010 ;5;"MANTENIMIENTO DE AIRE ACONDICIONADO
";;;;2923.20;;;;;;;;;92;EXCELENTE;S;2010-07-06;OFICIO;145-01A-01.10;;1;2010-07-08
2008;V029050712;4;0;2010-06-16;2010-06-18;CP-OS-FIBV-062-2010;OS 062;1;TRABAJOS DE HERRERIA EN PORTON PRINCIPAL;;;;672.00;;;;;;;;;74;BUENO;S;2010-07-01;OFICIO;SG-CI-38-2010;;1;2010-07-08
2009;J311067531;4;0;2010-06-15;2010-06-22;CP-OC-FAUCV-00233-2010 ;CP-OC-FAUCV-00233-2010 ;5;"MANTENIMIENTO DE AIRE ACONDICIONADO
";;;;18.00;;;;;;;;;92;EXCELENTE;S;2010-07-06;OFICIO;146-01A-01.10;;1;2010-07-08
2010;J313651583;4;0;2010-05-10;2010-05-27;CP/UAI/UCV/002-2010;CP-OC-UAI-07-2010;1;ADQUISICION DE PRODUCTOS DE LIMPIEZA;;;;1348.20;;;;;;;;;95;EXCELENTE;S;2010-07-08;OFICIO;373;;1;2010-07-08
2011;J295557914;4;0;2010-04-05;2010-06-09;cp-oc-dse-33360/61-2010;33360/61;5;ADQUISICION DE LEGUMBRES Y HORTALIZAS PARA EL COMEDOR UNIVERSITARIO;;;;42187.50;;;;;;;;;80;BUENO;S;2010-06-09;OFICIO;cp-oc-dse-33360/61-2010;;1;2010-07-08
2012;J314330993;4;0;2009-12-02;2009-12-02;CP.OS.DD. 1581-2009;1581;1;SERVICIO DE PRENSA ;;;;921.42;;;;;;;;;98;EXCELENTE;S;2010-07-15;FAX;0212-9515565;;1;2010-07-08
2013;V062806008;4;0;2010-05-20;2010-06-28;31-000309;31-000309;1;SERVICIO DE TRANSPORTE;;;;582.40;;;;;;;;;73;BUENO;S;2010-06-28;FAX;DESEMP 64-06-10;;1;2010-07-08
2014;J311100695;4;0;2010-05-13;2010-06-04;CP-OC-FAUCV-00191-2010 ;CP-OC-FAUCV-00191-2010 ;5;"SERVICIOS DE HERRERÃÂA
";;;;6232.61;;;;;;;;;67;REGULAR;S;2010-07-06;OFICIO;149-01A-01.10;;1;2010-07-08
2015;J295557914;4;0;2010-04-12;2010-06-09;cp-oc-dse-33362/63-2010;33362/63;5;ADQUISICION DE LEGUMBRES Y HORTALIZAS PARA EL COMEDOR UNIVERSITARIO;;;;41176.00;;;;;;;;;80;BUENO;S;2010-06-09;OFICIO;cp-oc-dse-33362/63-2010;;1;2010-07-08
2016;J313651583;4;0;2010-05-10;2010-05-27;CP/UAI/UCV/002-2010;CP-OC-UAI-09-2010;1;ADQUISICION DE PRODUCTOS PLASTICOS;;;;796.00;;;;;;;;;95;EXCELENTE;S;2010-07-08;OFICIO;373;;1;2010-07-08
2017;J314074199;4;0;2010-05-24;2010-06-29;31-000310;31-000310;1;GASTOS PROTOCOLARES;;;;11629.50;;;;;;;;;73;BUENO;S;2010-06-29;FAX;DESEMP 65-06-10;;1;2010-07-08
2018;J311100695;4;0;2010-02-25;2010-06-25;CP-OC-FAUCV-00091-2010 ;CP-OC-FAUCV-00091-2010 ;5;"ADQUISICION DE AIRE ACONDICIONADO
";;;;11536.00;;;;;;;;;92;EXCELENTE;S;2010-07-06;OFICIO;150-01A-01.10;;1;2010-07-08
2019;V084555637;4;0;2010-05-23;2010-06-29;31-000312;31-000312;10;GASTOS PROTOCOLARES;;;;2558.50;;;;;;;;;73;BUENO;S;2010-06-29;FAX;DESEMP 67-06-10;;1;2010-07-08
